transaction_id,timestamp,customer_id,customer_age,merchant_id,merchant_name,merchant_category,country,ip_country,currency,payment_method,device_type,amount,risk_score,status,fee_amount,net_revenue,chargeback_loss_est,ip_country_missing,device_type_missing,merchant_category_missing,payment_method_missing,risk_score_missing,customer_age_missing,country_mismatch
154,2024-08-02 07:45:45,186869,24.0,21751,Merchant_21751,unknown,DE,DE,EUR,card,ios,23.64,15.0,captured,0.4,0.4,0.0,0,0,1,0,0,0,0
155,2024-11-13 01:13:49,130344,68.0,23475,Merchant_23475,ecommerce,TR,TR,TRY,card,web,1659.67,16.0,captured,48.28,48.28,0.0,0,0,0,0,0,0,0
156,2025-04-28 04:46:38,166040,26.0,20502,Merchant_20502,food_delivery,US,US,USD,bank_transfer,android,49.5,7.0,captured,1.0,1.0,0.0,0,0,0,0,0,0,0
157,2024-04-02 04:26:18,175161,25.0,21607,Merchant_21607,food_delivery,TR,TR,TRY,unknown,android,648.49,15.0,captured,17.29,17.29,0.0,0,0,0,1,0,0,0
158,2025-02-10 15:12:11,103620,31.0,28469,Merchant_28469,ecommerce,AE,AE,USD,card,android,23.43,2.0,captured,0.62,0.62,0.0,0,0,0,0,0,0,0
159,2025-01-03 15:52:17,186480,22.0,28544,Merchant_28544,utilities,US,US,GBP,card,ios,118.58,15.0,captured,1.36,1.36,0.0,0,0,0,0,0,0,0
160,2025-07-26 05:53:47,197042,54.0,22897,Merchant_22897,saas,TR,TR,TRY,card,ios,1825.19,28.0,captured,40.32,40.32,0.0,0,0,0,0,0,0,0
161,2025-12-28 03:47:34,195862,65.0,29463,Merchant_29463,ecommerce,TR,NL,TRY,card,unknown,2052.58,34.0,captured,39.13,39.13,0.0,0,1,0,0,0,0,1
162,2025-04-29 22:46:23,113950,66.0,21179,Merchant_21179,ecommerce,TR,TR,EUR,card,android,16.13,9.0,failed,0.4,0.0,0.0,0,0,0,0,0,0,0
163,2024-10-25 16:56:47,139265,39.0,20313,Merchant_20313,marketplace,US,US,USD,card,web,48.04,20.0,captured,1.17,1.17,0.0,0,0,0,0,0,0,0
164,2024-10-23 15:53:52,123255,31.0,23541,Merchant_23541,unknown,GB,IT,USD,card,android,139.61,16.0,refunded,3.63,0.0,0.0,0,0,1,0,0,0,1
165,2024-11-01 02:38:13,145079,49.0,22647,Merchant_22647,gaming,ES,ES,USD,card,web,29.05,22.0,captured,0.63,0.63,0.0,0,0,0,0,0,0,0
166,2025-08-17 05:38:13,197495,48.0,20772,Merchant_20772,ecommerce,TR,TR,TRY,wallet,android,2264.93,42.0,captured,48.61,48.61,0.0,0,0,0,0,0,0,0
167,2024-08-22 11:41:58,176311,48.0,28473,Merchant_28473,food_delivery,TR,TR,TRY,unknown,ios,699.28,4.0,captured,17.23,17.23,0.0,1,0,0,1,0,0,0
168,2024-05-01 21:21:55,177102,19.0,29787,Merchant_29787,gaming,TR,TR,TRY,card,android,323.87,22.0,captured,10.62,10.62,0.0,0,0,0,0,0,0,0
169,2024-09-01 00:47:09,142192,65.0,22703,Merchant_22703,saas,US,US,USD,wallet,android,20.9,12.0,captured,0.39,0.39,0.0,0,0,0,0,1,0,0
170,2024-01-17 13:54:55,193656,62.0,23149,Merchant_23149,gaming,DE,DE,USD,card,android,23.14,27.0,captured,0.59,0.59,0.0,0,0,0,0,0,0,0
171,2024-03-18 11:37:04,192004,52.0,27183,Merchant_27183,ecommerce,ES,ES,USD,card,android,26.2,14.0,captured,0.73,0.73,0.0,0,0,0,0,0,0,0
172,2024-03-06 17:38:18,180661,62.0,29329,Merchant_29329,saas,FR,FR,GBP,card,android,51.67,17.0,captured,0.94,0.94,0.0,0,0,0,0,0,0,0
173,2025-07-17 05:35:53,181446,44.0,22868,Merchant_22868,ecommerce,TR,TR,TRY,bank_transfer,ios,1359.95,17.0,captured,38.04,38.04,0.0,0,0,0,0,0,1,0
174,2025-06-11 07:44:08,165172,43.0,26826,Merchant_26826,ecommerce,IT,IT,USD,card,android,33.47,2.0,captured,0.55,0.55,0.0,1,0,0,0,0,1,0
175,2025-05-23 15:25:27,109533,65.0,20231,Merchant_20231,marketplace,AE,NL,GBP,wallet,android,39.22,17.0,captured,1.18,1.18,0.0,0,0,0,0,0,0,1
176,2024-12-03 04:05:20,128455,35.0,25660,Merchant_25660,ecommerce,TR,TR,TRY,card,android,425.01,2.0,captured,4.66,4.66,0.0,0,0,0,0,0,0,0
177,2025-06-07 10:51:54,176878,69.0,29870,Merchant_29870,ecommerce,ES,ES,USD,wallet,unknown,16.58,17.0,captured,0.41,0.41,0.0,0,1,0,0,0,0,0
178,2024-04-27 17:28:53,132687,43.0,24754,Merchant_24754,ecommerce,FR,FR,EUR,card,web,75.87,14.0,captured,2.54,2.54,0.0,0,0,0,0,0,0,0
179,2025-10-19 10:53:30,117239,28.0,26414,Merchant_26414,saas,NL,NL,USD,wallet,web,25.44,30.0,failed,0.41,0.0,0.0,0,0,0,0,0,0,0
180,2024-12-31 18:18:16,194726,19.0,26873,Merchant_26873,ecommerce,US,US,EUR,card,android,26.67,0.0,captured,0.71,0.71,0.0,0,0,0,0,0,0,0
181,2025-11-15 18:39:37,148833,19.0,26322,Merchant_26322,gaming,TR,TR,TRY,card,android,269.43,19.0,captured,9.11,9.11,0.0,0,0,0,0,0,0,0
182,2024-04-21 04:30:28,186061,68.0,26862,Merchant_26862,gaming,NL,NL,EUR,card,android,24.86,15.0,captured,0.25,0.25,0.0,0,0,0,0,0,0,0
183,2024-12-29 01:13:22,128416,41.0,28866,Merchant_28866,saas,US,US,EUR,bank_transfer,ios,8.25,0.0,captured,0.2,0.2,0.0,0,0,0,0,0,0,0
184,2025-05-23 07:31:58,135948,22.0,20105,Merchant_20105,utilities,ES,ES,USD,card,android,35.71,16.0,failed,0.58,0.0,0.0,0,0,0,0,0,0,0
4022,2024-12-27 19:21:54,134329,44.0,28845,Merchant_28845,unknown,TR,TR,TRY,card,ios,299.34,12.0,captured,6.15,6.15,0.0,0,0,1,0,0,0,0
186,2024-11-21 16:39:28,137326,45.0,29076,Merchant_29076,ecommerce,US,US,USD,card,android,34.77,9.0,captured,0.54,0.54,0.0,0,0,0,0,0,0,0
187,2024-05-01 08:04:15,143758,37.0,29039,Merchant_29039,ecommerce,FR,FR,USD,card,web,63.37,18.0,refunded,1.85,0.0,0.0,1,0,0,0,0,0,0
188,2024-10-05 03:29:30,129769,25.0,23679,Merchant_23679,food_delivery,GB,GB,EUR,card,ios,19.29,5.0,captured,0.5,0.5,0.0,0,0,0,0,0,0,0
189,2024-06-23 07:11:05,181419,64.0,25829,Merchant_25829,saas,US,US,EUR,card,android,27.93,15.0,captured,0.64,0.64,0.0,0,0,0,0,0,0,0
190,2024-08-08 02:29:30,132612,62.0,23532,Merchant_23532,utilities,FR,FR,USD,unknown,ios,56.01,10.0,captured,1.24,1.24,0.0,0,0,0,1,0,0,0
191,2025-05-14 02:26:08,144151,63.0,28402,Merchant_28402,ecommerce,FR,FR,GBP,card,ios,13.03,19.0,captured,0.28,0.28,0.0,0,0,0,0,0,0,0
192,2025-04-05 02:33:03,186065,24.0,24065,Merchant_24065,gaming,GB,GB,USD,card,android,14.85,24.0,captured,0.42,0.42,0.0,0,0,0,0,0,0,0
193,2025-03-19 06:04:53,143715,51.0,23129,Merchant_23129,ecommerce,TR,TR,USD,wallet,android,22.22,17.0,captured,0.71,0.71,0.0,0,0,0,0,0,0,0
194,2024-09-21 02:57:24,101050,23.0,26852,Merchant_26852,marketplace,DE,DE,USD,card,ios,36.62,3.0,captured,1.02,1.02,0.0,0,0,0,0,0,0,0
195,2025-12-01 13:48:50,100048,56.0,20493,Merchant_20493,unknown,GB,ES,EUR,unknown,android,27.28,13.0,captured,0.85,0.85,0.0,0,0,1,1,0,0,1
196,2024-03-04 23:37:35,143604,43.0,23759,Merchant_23759,ecommerce,NL,NL,EUR,card,android,65.67,2.0,captured,1.07,1.07,0.0,0,0,0,0,0,1,0
197,2024-09-07 02:11:25,164851,35.0,22062,Merchant_22062,ecommerce,DE,DE,EUR,card,ios,13.68,4.0,captured,0.3,0.3,0.0,1,0,0,0,0,0,0
198,2024-03-27 03:27:48,194283,29.0,23737,Merchant_23737,saas,US,IT,EUR,card,android,38.79,8.0,captured,0.69,0.69,0.0,0,0,0,0,0,0,1
199,2024-09-04 10:17:43,113080,61.0,24486,Merchant_24486,ecommerce,TR,TR,TRY,card,ios,3588.71,25.0,captured,101.83,101.83,0.0,0,0,0,0,0,0,0
200,2025-12-03 04:26:49,154263,62.0,20634,Merchant_20634,ecommerce,TR,FR,TRY,card,web,857.8,10.0,captured,27.7,27.7,0.0,0,0,0,0,0,0,1
201,2024-09-24 08:56:13,128894,23.0,28645,Merchant_28645,ecommerce,TR,TR,TRY,card,android,1441.01,2.0,captured,29.62,29.62,0.0,1,0,0,0,0,0,0
202,2025-10-25 06:20:01,145044,68.0,23587,Merchant_23587,gaming,GB,GB,USD,card,android,9.59,10.0,captured,0.19,0.19,0.0,0,0,0,0,0,0,0
203,2024-12-27 09:33:01,144263,69.0,21494,Merchant_21494,ecommerce,NL,FR,EUR,card,ios,113.58,16.0,captured,2.27,2.27,0.0,0,0,0,0,0,0,1
204,2025-05-25 18:52:08,131236,61.0,29956,Merchant_29956,unknown,ES,ES,EUR,card,web,8.46,6.0,captured,0.09,0.09,0.0,0,0,1,0,0,0,0
205,2024-11-29 21:57:15,101823,41.0,28555,Merchant_28555,gaming,GB,US,USD,card,web,15.66,30.0,captured,0.39,0.39,0.0,0,0,0,0,0,0,1
206,2024-07-13 02:02:30,107391,26.0,24818,Merchant_24818,ecommerce,FR,FR,USD,card,android,34.83,4.0,captured,0.73,0.73,0.0,0,0,0,0,0,0,0
207,2025-07-11 21:18:00,152238,54.0,23344,Merchant_23344,gaming,DE,DE,USD,card,android,4.86,11.0,captured,0.13,0.13,0.0,0,0,0,0,0,0,0
208,2025-12-08 11:58:12,122448,69.0,24674,Merchant_24674,saas,US,US,USD,wallet,android,11.47,22.0,captured,0.17,0.17,0.0,0,0,0,0,0,0,0
209,2024-07-11 08:57:20,132702,46.0,29607,Merchant_29607,gaming,GB,GB,EUR,wallet,android,11.03,26.0,captured,0.28,0.28,0.0,0,0,0,0,0,0,0
210,2025-07-22 11:42:57,109045,28.0,22213,Merchant_22213,unknown,US,US,EUR,bank_transfer,unknown,49.73,2.0,captured,1.19,1.19,0.0,0,1,1,0,0,0,0
211,2024-07-09 15:10:22,104961,57.0,26844,Merchant_26844,travel,US,US,USD,card,ios,69.66,15.0,captured,0.75,0.75,0.0,0,0,0,0,0,0,0
212,2025-06-07 07:54:58,112669,60.0,29034,Merchant_29034,travel,IT,IT,EUR,wallet,web,14.09,23.0,captured,0.21,0.21,0.0,0,0,0,0,0,0,0
213,2025-07-29 23:23:41,137726,65.0,27560,Merchant_27560,unknown,GB,GB,USD,card,ios,56.6,0.0,captured,0.98,0.98,0.0,0,0,1,0,0,0,0
214,2024-11-24 00:48:48,116351,39.0,28700,Merchant_28700,utilities,TR,TR,TRY,wallet,android,713.49,22.0,captured,18.1,18.1,0.0,0,0,0,0,0,0,0
215,2025-06-21 22:49:52,123142,63.0,29476,Merchant_29476,food_delivery,US,US,EUR,card,android,25.66,15.0,captured,0.64,0.64,0.0,0,0,0,0,0,0,0
216,2024-07-17 17:40:19,130202,52.0,20599,Merchant_20599,utilities,ES,ES,USD,card,android,21.44,7.0,captured,0.66,0.66,0.0,1,0,0,0,0,0,0
217,2024-02-27 20:31:17,129131,69.0,22389,Merchant_22389,ecommerce,TR,TR,TRY,card,ios,697.65,13.0,captured,10.66,10.66,0.0,0,0,0,0,0,0,0
218,2024-03-11 08:46:10,101101,46.0,21444,Merchant_21444,gaming,ES,ES,GBP,bank_transfer,ios,28.46,25.0,captured,0.82,0.82,0.0,0,0,0,0,0,0,0
219,2024-11-22 07:51:20,111736,49.0,25672,Merchant_25672,marketplace,ES,ES,EUR,card,android,91.4,7.0,captured,1.85,1.85,0.0,0,0,0,0,0,0,0
220,2025-10-20 21:35:38,195013,32.0,24073,Merchant_24073,marketplace,GB,ES,USD,card,web,97.84,15.0,captured,2.5,2.5,0.0,0,0,0,0,0,0,1
221,2024-04-03 03:08:47,166799,40.0,20407,Merchant_20407,saas,TR,TR,TRY,card,web,1370.87,17.0,captured,44.25,44.25,0.0,0,0,0,0,0,0,0
222,2024-11-28 17:12:02,112381,19.0,25575,Merchant_25575,utilities,TR,TR,TRY,card,android,438.27,8.0,captured,5.79,5.79,0.0,0,0,0,0,0,0,0
223,2025-05-28 22:38:30,128370,66.0,21007,Merchant_21007,saas,TR,FR,TRY,card,unknown,775.71,12.0,captured,21.02,21.02,0.0,0,1,0,0,1,0,1
224,2024-05-27 17:24:22,138314,48.0,24072,Merchant_24072,ecommerce,US,US,GBP,bank_transfer,android,20.53,16.0,failed,0.41,0.0,0.0,0,0,0,0,0,0,0
225,2025-06-10 18:43:09,190566,43.0,23665,Merchant_23665,marketplace,NL,NL,USD,card,android,29.91,11.0,captured,1.02,1.02,0.0,0,0,0,0,0,1,0
226,2024-08-11 08:21:36,187951,55.0,28935,Merchant_28935,ecommerce,ES,ES,EUR,card,web,14.52,12.0,captured,0.43,0.43,0.0,0,0,0,0,1,0,0
227,2025-08-13 07:44:10,177041,52.0,26824,Merchant_26824,ecommerce,TR,TR,TRY,card,android,3044.63,28.0,failed,113.15,0.0,0.0,0,0,0,0,0,0,0
228,2025-02-26 19:55:36,110656,47.0,26241,Merchant_26241,utilities,US,US,USD,card,android,26.5,11.0,captured,0.32,0.32,0.0,0,0,0,0,1,0,0
229,2025-02-03 05:48:55,149049,36.0,28316,Merchant_28316,food_delivery,US,US,GBP,card,web,14.45,18.0,captured,0.21,0.21,0.0,0,0,0,0,0,0,0
230,2024-05-09 01:03:32,148359,31.0,21805,Merchant_21805,saas,US,US,USD,card,ios,41.98,16.0,captured,0.47,0.47,0.0,0,0,0,0,0,0,0
231,2024-12-04 03:22:03,163751,26.0,22563,Merchant_22563,food_delivery,GB,GB,USD,card,ios,17.61,1.0,captured,0.42,0.42,0.0,0,0,0,0,0,0,0
232,2025-09-17 07:52:56,184477,65.0,27522,Merchant_27522,ecommerce,IT,IT,GBP,card,android,35.23,14.0,captured,1.26,1.26,0.0,0,0,0,0,0,0,0
233,2024-01-15 06:03:37,132097,35.0,27490,Merchant_27490,unknown,US,US,EUR,card,android,9.79,21.0,captured,0.17,0.17,0.0,0,0,1,0,0,0,0
234,2025-07-07 17:15:43,155695,61.0,20213,Merchant_20213,ecommerce,TR,TR,TRY,card,ios,648.11,4.0,captured,11.51,11.51,0.0,0,0,0,0,0,0,0
235,2024-12-25 17:11:49,126380,34.0,22242,Merchant_22242,gaming,DE,DE,EUR,bank_transfer,android,33.63,22.0,failed,0.72,0.0,0.0,1,0,0,0,0,0,0
236,2025-06-09 04:59:27,121034,28.0,22270,Merchant_22270,saas,TR,TR,TRY,card,android,1532.68,6.0,captured,27.46,27.46,0.0,0,0,0,0,0,0,0
237,2025-04-29 04:58:52,131331,63.0,20060,Merchant_20060,travel,ES,ES,EUR,unknown,ios,147.47,6.0,captured,3.05,3.05,0.0,0,0,0,1,0,0,0
238,2024-11-11 10:16:12,173550,66.0,26612,Merchant_26612,gaming,ES,ES,USD,card,android,14.21,14.0,captured,0.41,0.41,0.0,0,0,0,0,0,0,0
239,2024-08-13 07:50:57,143782,36.0,20544,Merchant_20544,travel,TR,TR,TRY,card,ios,2163.16,29.0,captured,55.28,55.28,0.0,0,0,0,0,0,0,0
240,2025-04-02 22:27:03,168133,31.0,28412,Merchant_28412,travel,GB,GB,EUR,card,web,89.27,5.0,refunded,2.88,0.0,0.0,0,0,0,0,0,0,0
241,2024-04-12 08:43:45,169114,39.0,25855,Merchant_25855,food_delivery,NL,DE,EUR,bank_transfer,android,15.72,10.0,captured,0.29,0.29,0.0,0,0,0,0,0,0,1
242,2025-03-02 09:23:47,136218,56.0,27616,Merchant_27616,marketplace,US,US,USD,unknown,web,18.18,6.0,captured,0.48,0.48,0.0,0,0,0,1,0,0,0
243,2024-03-10 03:03:03,195503,53.0,24970,Merchant_24970,saas,US,DE,GBP,card,ios,39.7,18.0,captured,0.91,0.91,0.0,0,0,0,0,0,0,1
244,2025-04-19 09:18:44,104629,64.0,29701,Merchant_29701,food_delivery,ES,TR,USD,unknown,ios,17.01,10.0,captured,0.29,0.29,0.0,0,0,0,1,0,0,1
245,2025-04-03 23:37:02,189689,26.0,22703,Merchant_22703,ecommerce,TR,TR,TRY,card,android,1054.28,12.0,failed,26.17,0.0,0.0,0,0,0,0,1,0,0
246,2024-03-02 15:27:52,100786,39.0,25579,Merchant_25579,marketplace,US,US,USD,card,ios,105.14,3.0,captured,2.43,2.43,0.0,0,0,0,0,0,0,0
247,2025-07-06 23:11:16,138234,62.0,20065,Merchant_20065,utilities,TR,IT,TRY,wallet,android,640.59,11.0,captured,17.04,17.04,0.0,0,0,0,0,0,0,1
248,2024-10-30 12:56:44,182538,44.0,28328,Merchant_28328,ecommerce,TR,TR,TRY,card,ios,1526.74,4.0,refunded,37.75,0.0,0.0,0,0,0,0,0,0,0
249,2025-07-28 10:15:02,168424,67.0,25679,Merchant_25679,food_delivery,IT,IT,GBP,wallet,android,22.36,18.0,captured,0.52,0.52,0.0,0,0,0,0,0,0,0
250,2024-01-31 09:04:49,132155,68.0,21758,Merchant_21758,gaming,FR,FR,USD,card,unknown,18.8,15.0,captured,0.46,0.46,0.0,0,1,0,0,0,0,0
251,2024-05-11 00:04:40,188558,34.0,28175,Merchant_28175,saas,DE,DE,EUR,card,android,9.75,2.0,captured,0.17,0.17,0.0,0,0,0,0,0,0,0
252,2024-12-26 14:43:08,113776,51.0,29891,Merchant_29891,ecommerce,TR,TR,TRY,card,android,1703.1,13.0,captured,32.68,32.68,0.0,0,0,0,0,0,0,0
253,2024-05-17 09:42:18,167070,63.0,20685,Merchant_20685,gaming,IT,GB,USD,card,android,49.3,10.0,captured,0.77,0.77,0.0,0,0,0,0,0,0,1
254,2024-08-28 19:10:06,151854,55.0,28456,Merchant_28456,gaming,TR,TR,TRY,unknown,ios,1479.77,26.0,failed,20.84,0.0,0.0,0,0,0,1,0,0,0
255,2025-04-27 05:41:42,120715,36.0,27364,Merchant_27364,unknown,GB,GB,EUR,card,web,20.98,7.0,captured,0.38,0.38,0.0,0,0,1,0,0,0,0
256,2024-04-15 12:03:49,192082,49.0,23543,Merchant_23543,saas,TR,TR,TRY,card,android,3580.0,26.0,refunded,77.01,0.0,0.0,0,0,0,0,0,0,0
257,2025-05-09 17:21:19,176549,31.0,26344,Merchant_26344,gaming,US,GB,USD,card,ios,37.91,26.0,captured,0.52,0.52,0.0,0,0,0,0,0,0,1
258,2024-03-16 11:37:11,100848,45.0,27853,Merchant_27853,saas,GB,NL,EUR,bank_transfer,ios,26.87,6.0,captured,0.76,0.76,0.0,0,0,0,0,0,0,1
259,2024-05-07 21:14:39,108684,36.0,24793,Merchant_24793,ecommerce,TR,TR,TRY,wallet,android,3467.25,42.0,captured,76.2,76.2,0.0,0,0,0,0,0,0,0
260,2025-03-04 23:31:58,105614,46.0,26664,Merchant_26664,saas,US,US,USD,card,android,27.09,12.0,captured,0.84,0.84,0.0,0,0,0,0,1,0,0
261,2025-08-02 05:49:34,141540,44.0,20483,Merchant_20483,marketplace,US,US,GBP,wallet,ios,55.39,17.0,captured,1.26,1.26,0.0,0,0,0,0,0,1,0
262,2024-05-04 12:47:19,141704,41.0,29252,Merchant_29252,ecommerce,FR,FR,EUR,card,ios,91.45,5.0,captured,2.12,2.12,0.0,0,0,0,0,0,0,0
263,2024-08-06 23:52:25,172397,32.0,29234,Merchant_29234,food_delivery,GB,GB,USD,bank_transfer,ios,16.65,5.0,failed,0.2,0.0,0.0,0,0,0,0,0,0,0
264,2025-11-06 08:06:16,167595,43.0,22102,Merchant_22102,saas,IT,IT,EUR,unknown,ios,27.52,2.0,captured,0.47,0.47,0.0,0,0,0,1,0,1,0
265,2025-12-23 11:15:29,101507,30.0,24773,Merchant_24773,ecommerce,TR,TR,TRY,card,web,433.45,6.0,captured,9.69,9.69,0.0,0,0,0,0,0,0,0
266,2025-02-28 04:11:28,147609,46.0,22386,Merchant_22386,travel,TR,TR,TRY,wallet,web,1550.87,15.0,captured,33.65,33.65,0.0,0,0,0,0,0,0,0
267,2024-11-22 08:06:30,178477,43.0,23995,Merchant_23995,saas,TR,TR,TRY,unknown,unknown,1458.94,8.0,captured,22.31,22.31,0.0,0,1,0,1,0,0,0
268,2024-09-10 05:09:32,189753,30.0,22752,Merchant_22752,marketplace,TR,TR,TRY,card,android,1449.68,17.0,captured,39.64,39.64,0.0,0,0,0,0,0,0,0
269,2025-03-23 02:09:27,129216,55.0,28613,Merchant_28613,gaming,US,US,USD,card,ios,26.74,26.0,captured,0.58,0.58,0.0,0,0,0,0,0,0,0
270,2025-03-07 08:50:21,104408,31.0,26946,Merchant_26946,saas,TR,TR,TRY,wallet,ios,289.44,16.0,captured,4.97,4.97,0.0,0,0,0,0,0,0,0
271,2024-08-03 04:04:23,115287,32.0,28454,Merchant_28454,marketplace,TR,TR,TRY,card,ios,1820.59,32.0,captured,30.64,30.64,0.0,0,0,0,0,0,0,0
272,2024-01-17 15:31:25,134013,31.0,27928,Merchant_27928,ecommerce,TR,DE,TRY,card,android,721.7,10.0,captured,16.29,16.29,0.0,0,0,0,0,0,0,1
273,2024-04-20 14:15:01,144317,41.0,27271,Merchant_27271,marketplace,US,US,USD,card,ios,73.21,12.0,captured,1.49,1.49,0.0,0,0,0,0,1,0,0
274,2025-11-30 17:57:26,135134,44.0,21666,Merchant_21666,unknown,FR,FR,GBP,card,ios,12.47,19.0,captured,0.25,0.25,0.0,0,0,1,0,0,0,0
275,2024-11-01 06:04:26,109053,63.0,28292,Merchant_28292,gaming,US,US,EUR,card,android,32.09,10.0,captured,0.56,0.56,0.0,0,0,0,0,0,0,0
276,2024-12-18 01:57:22,134012,23.0,27830,Merchant_27830,unknown,ES,ES,USD,card,web,11.67,13.0,disputed,0.25,0.0,9.92,0,0,1,0,0,0,0
277,2024-12-06 23:43:27,128988,24.0,21243,Merchant_21243,ecommerce,TR,IT,TRY,wallet,ios,1522.37,9.0,captured,44.15,44.15,0.0,0,0,0,0,0,0,1
278,2025-07-25 09:31:16,148768,56.0,20877,Merchant_20877,marketplace,US,US,EUR,bank_transfer,android,41.46,14.0,captured,0.86,0.86,0.0,0,0,0,0,0,0,0
279,2024-02-17 10:02:20,107916,66.0,27608,Merchant_27608,gaming,TR,TR,TRY,wallet,android,711.48,19.0,captured,14.82,14.82,0.0,0,0,0,0,0,0,0
280,2024-03-01 09:25:46,179056,43.0,23901,Merchant_23901,gaming,AE,AE,USD,unknown,ios,15.35,15.0,captured,0.17,0.17,0.0,0,0,0,1,0,0,0
281,2024-07-20 08:50:37,141700,49.0,23280,Merchant_23280,travel,TR,TR,TRY,card,web,3783.76,38.0,captured,30.27,30.27,0.0,0,0,0,0,0,0,0
282,2024-12-21 06:15:14,131787,42.0,23964,Merchant_23964,utilities,ES,ES,USD,card,android,31.59,16.0,captured,0.75,0.75,0.0,0,0,0,0,0,0,0
283,2025-05-04 22:05:35,190651,18.0,28674,Merchant_28674,ecommerce,FR,FR,EUR,unknown,android,39.19,8.0,captured,1.03,1.03,0.0,0,0,0,1,0,0,0
284,2024-12-24 05:11:11,174447,50.0,23636,Merchant_23636,gaming,GB,GB,USD,card,web,18.54,25.0,captured,0.29,0.29,0.0,0,0,0,0,0,0,0
285,2024-11-18 01:15:52,113683,46.0,23701,Merchant_23701,unknown,GB,GB,USD,wallet,android,11.5,8.0,captured,0.28,0.28,0.0,0,0,1,0,0,0,0
286,2025-11-15 14:43:10,114646,49.0,23992,Merchant_23992,utilities,US,US,USD,card,android,31.88,4.0,captured,0.73,0.73,0.0,1,0,0,0,0,0,0
287,2024-04-27 13:03:06,100213,54.0,20542,Merchant_20542,travel,TR,TR,TRY,bank_transfer,web,1293.2,21.0,disputed,41.41,0.0,1099.22,0,0,0,0,0,0,0
288,2025-02-21 08:40:31,156071,58.0,20374,Merchant_20374,gaming,IT,IT,USD,card,ios,33.67,14.0,captured,0.71,0.71,0.0,0,0,0,0,0,0,0
289,2025-01-30 20:07:35,135472,41.0,24143,Merchant_24143,saas,NL,NL,USD,card,unknown,24.25,16.0,captured,0.63,0.63,0.0,0,1,0,0,0,0,0
290,2024-12-11 15:32:03,137508,53.0,20168,Merchant_20168,ecommerce,TR,TR,TRY,wallet,ios,1175.75,17.0,captured,17.36,17.36,0.0,0,0,0,0,0,0,0
291,2025-08-12 13:06:25,150939,32.0,27567,Merchant_27567,travel,TR,TR,TRY,wallet,ios,4143.44,39.0,captured,78.85,78.85,0.0,0,0,0,0,0,0,0
292,2024-07-13 21:24:49,153920,44.0,24243,Merchant_24243,travel,TR,NL,TRY,card,android,1647.56,0.0,captured,28.64,28.64,0.0,0,0,0,0,0,1,1
293,2025-11-27 06:06:01,100097,59.0,25008,Merchant_25008,saas,NL,NL,USD,unknown,ios,22.07,7.0,captured,0.5,0.5,0.0,0,0,0,1,0,0,0
294,2024-08-30 01:05:19,110774,56.0,23360,Merchant_23360,unknown,US,US,USD,card,android,41.48,10.0,captured,0.95,0.95,0.0,0,0,1,0,0,0,0
295,2025-02-01 20:28:42,178915,63.0,27635,Merchant_27635,ecommerce,DE,DE,USD,card,ios,69.24,17.0,captured,1.35,1.35,0.0,0,0,0,0,0,0,0
296,2025-01-15 02:10:49,195345,39.0,24274,Merchant_24274,gaming,TR,TR,TRY,unknown,ios,1068.76,23.0,captured,33.69,33.69,0.0,0,0,0,1,0,0,0
297,2025-09-12 08:06:31,183715,68.0,20352,Merchant_20352,travel,IT,DE,USD,bank_transfer,android,87.31,8.0,captured,1.2,1.2,0.0,0,0,0,0,0,0,1
298,2024-11-16 09:43:43,190620,19.0,24882,Merchant_24882,unknown,TR,TR,TRY,card,web,545.48,11.0,captured,11.7,11.7,0.0,0,0,1,0,0,0,0
299,2024-07-26 17:28:22,146351,44.0,21771,Merchant_21771,ecommerce,TR,TR,TRY,card,ios,2345.95,39.0,captured,58.89,58.89,0.0,0,0,0,0,0,1,0
300,2024-01-16 18:38:37,182638,29.0,25949,Merchant_25949,ecommerce,ES,ES,USD,wallet,ios,19.45,25.0,captured,0.52,0.52,0.0,0,0,0,0,0,0,0
301,2024-09-22 11:38:34,188221,65.0,25635,Merchant_25635,saas,FR,FR,USD,card,android,32.28,7.0,captured,0.72,0.72,0.0,0,0,0,0,0,0,0
302,2025-08-26 04:38:04,189277,65.0,24745,Merchant_24745,travel,US,DE,EUR,wallet,android,176.95,15.0,captured,4.71,4.71,0.0,0,0,0,0,0,0,1
303,2024-01-08 05:43:54,114937,43.0,23852,Merchant_23852,ecommerce,IT,IT,EUR,wallet,android,22.71,17.0,captured,0.48,0.48,0.0,0,0,0,0,0,1,0
304,2025-10-16 04:44:12,114668,56.0,25959,Merchant_25959,gaming,TR,TR,TRY,card,ios,1111.46,16.0,captured,25.47,25.47,0.0,0,0,0,0,0,0,0
305,2025-01-31 06:19:50,140259,22.0,26801,Merchant_26801,ecommerce,TR,TR,TRY,card,web,1104.67,12.0,captured,27.07,27.07,0.0,1,0,0,0,1,0,0
306,2024-04-12 09:09:50,150371,61.0,28784,Merchant_28784,unknown,TR,GB,TRY,card,ios,538.07,10.0,captured,11.12,11.12,0.0,0,0,1,0,0,0,1
307,2024-08-08 14:10:54,195813,33.0,29624,Merchant_29624,ecommerce,TR,TR,TRY,card,web,2166.55,34.0,captured,51.05,51.05,0.0,1,0,0,0,0,0,0
